date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:51:48	44188/44188	---M--	200	added ('OK')	image/jpeg	etag:%2263d92c34-ac9c%22	https://www.scandosolutions.com/web/image/website.s_three_columns_default_image_2	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/website.s_three_columns_default_image_2.jpg	(from https://www.scandosolutions.com/training)
09:51:49	30170/30170	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Nov%202023%2007:51:49%20GMT	https://www.scandosolutions.com/functional-training	C:/My%20Web%20Sites/scando/www.scandosolutions.com/functional-training.html	(from https://www.scandosolutions.com/training)
09:51:49	40584/40584	---M--	200	added ('OK')	image/jpeg	etag:%2263d92c34-9e88%22	https://www.scandosolutions.com/web/image/website.s_three_columns_default_image_1	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/website.s_three_columns_default_image_1.jpg	(from https://www.scandosolutions.com/training)
09:51:49	59968/59968	---M--	200	added ('OK')	image/jpeg	etag:%2263e3d5e9-ea40%22	https://www.scandosolutions.com/web/image/5033-7821af90/WhatsApp%20Image%202023-02-08%20at%206.58.01%20PM.jpeg	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/5033-7821af90/WhatsApp%20Image%202023-02-08%20at%206.58.01%20PM.jpeg	(from https://www.scandosolutions.com/training)
09:51:49	71135/71135	---M--	200	added ('OK')	image/jpeg	etag:%2263e3d944-115df%22	https://www.scandosolutions.com/web/image/5034-27bf981e/WhatsApp%20Image%202023-02-08%20at%207.17.24%20PM.jpeg	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/5034-27bf981e/WhatsApp%20Image%202023-02-08%20at%207.17.24%20PM.jpeg	(from https://www.scandosolutions.com/training)
09:51:50	56741/56741	---M--	200	added ('OK')	image/png	etag:%226437da4d-dda5%22	https://www.scandosolutions.com/web/image/8256-a8316a57/7.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/8256-a8316a57/7.png	(from https://www.scandosolutions.com/training)
09:51:50	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:50%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/training)
09:51:50	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:50%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/training)
09:51:50	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:50%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/training)
09:51:51	445898/445898	---M--	200	added ('OK')	image/jpeg	etag:%2264c231a7-6cdca%22	https://www.scandosolutions.com/web/image/10016-6c7c0df3/Business-integration.jpg	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/10016-6c7c0df3/Business-integration.jpg	(from https://www.scandosolutions.com/blog/our-blog-1/business-process-integration-2)
09:51:51	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:51%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/blog/our-blog-1/business-process-integration-2)
09:51:51	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:51%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/blog/our-blog-1/business-process-integration-2)
09:51:51	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:51%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/blog/our-blog-1/business-process-integration-2)
09:51:52	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:52%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/blog/our-blog-1/business-process-integration-2)
09:51:52	552300/552300	---M--	200	added ('OK')	image/png	etag:%2264c26079-86d6c%22	https://www.scandosolutions.com/web/image/10023-1585823d/%d8%aa%d8%b5%d9%85%d9%8a%d9%85%20%d8%a8%d8%af%d9%88%d9%86%20%d8%b9%d9%86%d9%88%d8%a7%d9%86%20(1).png?access_token=d001596f-b9cb-44a0-b85b-e10096120644	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/10023-1585823d/(1).png_;%20filename_=UTF-8''%D8%AA%D8%B5%D9%85%D9%8A%D9%85%20%D8%A8%D8%AF%D9%88%D9%86%20%D8%B9%D9%86%D9%88%D8%A7%D9%86%20%281%29e597.png	(from https://www.scandosolutions.com/blog/our-blog-1/business-process-integration-2)
09:51:52	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:52%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/blog/our-blog-1/business-process-integration-2)
09:51:52	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:52%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/blog/our-blog-1/business-process-integration-2)
09:51:52	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:53%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/blog/our-blog-1/how-to-design-chart-of-accounts-in-odoo-1)
09:51:53	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:53%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/blog/our-blog-1/how-to-design-chart-of-accounts-in-odoo-1)
09:51:53	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:53%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/blog/our-blog-1/how-to-design-chart-of-accounts-in-odoo-1)
09:51:53	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:53%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/blog/our-blog-1/how-to-design-chart-of-accounts-in-odoo-1)
09:51:53	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:54%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/blog/our-blog-1/how-to-design-chart-of-accounts-in-odoo-1)
09:51:54	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:54%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/blog/our-blog-1/how-to-design-chart-of-accounts-in-odoo-1)
09:51:54	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:54%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/functional-training)
09:51:54	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:55%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/functional-training)
09:51:55	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:55%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/functional-training)
09:51:55	55381/55381	---M--	200	added ('OK')	image/png	etag:%2263e21219-d855%22	https://www.scandosolutions.com/web/image/4874-edc02574/7.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/4874-edc02574/7.png	(from https://www.scandosolutions.com/functional-training)
09:51:55	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:55%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/functional-training)
09:51:55	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:55%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/functional-training)
09:51:56	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:56%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/functional-training)
